"Episode","Length","Reward","IMG","LOG"
"31499","6.8799999999999999","0.31000000000000061","./frames/image31499.gif","./frames/log31499.csv"
"31599","3.6200000000000001","0.65799999999999981","./frames/image31599.gif","./frames/log31599.csv"
"31699","4.3600000000000003","0.624","./frames/image31699.gif","./frames/log31699.csv"
"31799","2.8999999999999999","0.65000000000000002","./frames/image31799.gif","./frames/log31799.csv"
"31899","3.1600000000000001","0.66399999999999992","./frames/image31899.gif","./frames/log31899.csv"
"31999","2.7000000000000002","0.67000000000000004","./frames/image31999.gif","./frames/log31999.csv"
"32099","4.3600000000000003","0.58400000000000007","./frames/image32099.gif","./frames/log32099.csv"
"32199","3.52","0.70800000000000007","./frames/image32199.gif","./frames/log32199.csv"
"32299","2.8999999999999999","0.72999999999999998","./frames/image32299.gif","./frames/log32299.csv"
"32399","3.9199999999999999","0.54799999999999993","./frames/image32399.gif","./frames/log32399.csv"
"32499","3.2599999999999998","0.7340000000000001","./frames/image32499.gif","./frames/log32499.csv"
"32599","2.9399999999999999","0.68599999999999994","./frames/image32599.gif","./frames/log32599.csv"
"32699","4.0199999999999996","0.69799999999999984","./frames/image32699.gif","./frames/log32699.csv"
"32799","4.2800000000000002","0.63200000000000012","./frames/image32799.gif","./frames/log32799.csv"
"32899","3.1400000000000001","0.746","./frames/image32899.gif","./frames/log32899.csv"
"32999","3.2400000000000002","0.69599999999999984","./frames/image32999.gif","./frames/log32999.csv"
"33099","4.7800000000000002","0.58199999999999985","./frames/image33099.gif","./frames/log33099.csv"
"33199","3.7400000000000002","0.64600000000000013","./frames/image33199.gif","./frames/log33199.csv"
"33299","4.4000000000000004","0.61999999999999988","./frames/image33299.gif","./frames/log33299.csv"
"33399","2.7999999999999998","0.73999999999999999","./frames/image33399.gif","./frames/log33399.csv"
"33499","2.7400000000000002","0.78599999999999981","./frames/image33499.gif","./frames/log33499.csv"
"33599","4.4400000000000004","0.57599999999999996","./frames/image33599.gif","./frames/log33599.csv"
"33699","8.6199999999999992","0.21600000000000055","./frames/image33699.gif","./frames/log33699.csv"
"33799","5.2599999999999998","0.49399999999999994","./frames/image33799.gif","./frames/log33799.csv"
"33899","5.2599999999999998","0.53399999999999981","./frames/image33899.gif","./frames/log33899.csv"
"33999","7.3399999999999999","0.2460000000000003","./frames/image33999.gif","./frames/log33999.csv"
"34099","11.68","-0.27199999999999919","./frames/image34099.gif","./frames/log34099.csv"
"34199","11.960000000000001","-0.29599999999999921","./frames/image34199.gif","./frames/log34199.csv"
"34299","8.2599999999999998","0.23400000000000035","./frames/image34299.gif","./frames/log34299.csv"
"34399","5.9400000000000004","0.30599999999999994","./frames/image34399.gif","./frames/log34399.csv"
"34499","6.4199999999999999","0.45800000000000018","./frames/image34499.gif","./frames/log34499.csv"
"34599","4.4800000000000004","0.57200000000000006","./frames/image34599.gif","./frames/log34599.csv"
"34699","5.7199999999999998","0.42600000000000038","./frames/image34699.gif","./frames/log34699.csv"
"34799","7.5599999999999996","0.18400000000000019","./frames/image34799.gif","./frames/log34799.csv"
"34899","5.9800000000000004","0.46200000000000002","./frames/image34899.gif","./frames/log34899.csv"
"34999","6.9800000000000004","0.28200000000000014","./frames/image34999.gif","./frames/log34999.csv"
"35099","5.96","0.42400000000000004","./frames/image35099.gif","./frames/log35099.csv"
"35199","7.1399999999999997","0.30599999999999999","./frames/image35199.gif","./frames/log35199.csv"
"35299","6.9400000000000004","0.32600000000000001","./frames/image35299.gif","./frames/log35299.csv"
"35399","11.9","-0.23599999999999854","./frames/image35399.gif","./frames/log35399.csv"
"35499","4.4400000000000004","0.61600000000000021","./frames/image35499.gif","./frames/log35499.csv"
"35599","4.0599999999999996","0.57399999999999995","./frames/image35599.gif","./frames/log35599.csv"
"35699","6.1799999999999997","0.44200000000000034","./frames/image35699.gif","./frames/log35699.csv"
"35799","8.0","0.22000000000000011","./frames/image35799.gif","./frames/log35799.csv"
"35899","4.5199999999999996","0.52800000000000002","./frames/image35899.gif","./frames/log35899.csv"
"35999","9.0999999999999996","-0.089999999999999969","./frames/image35999.gif","./frames/log35999.csv"
"36099","2.9399999999999999","0.68599999999999994","./frames/image36099.gif","./frames/log36099.csv"
"36199","7.9400000000000004","0.12400000000000025","./frames/image36199.gif","./frames/log36199.csv"
"36299","6.4000000000000004","0.43800000000000033","./frames/image36299.gif","./frames/log36299.csv"
"36399","7.2599999999999998","0.13400000000000004","./frames/image36399.gif","./frames/log36399.csv"
"36499","5.4800000000000004","0.43199999999999994","./frames/image36499.gif","./frames/log36499.csv"
"36599","5.9400000000000004","0.36400000000000043","./frames/image36599.gif","./frames/log36599.csv"
"36699","11.6","-0.3439999999999992","./frames/image36699.gif","./frames/log36699.csv"
"36799","6.3600000000000003","0.10400000000000016","./frames/image36799.gif","./frames/log36799.csv"
"36899","6.96","0.26200000000000051","./frames/image36899.gif","./frames/log36899.csv"
"36999","9.1199999999999992","-0.091999999999999499","./frames/image36999.gif","./frames/log36999.csv"
"37099","13.66","-0.42999999999999861","./frames/image37099.gif","./frames/log37099.csv"
"37199","8.1199999999999992","0.14600000000000068","./frames/image37199.gif","./frames/log37199.csv"
"37299","5.7199999999999998","0.42600000000000043","./frames/image37299.gif","./frames/log37299.csv"
"37399","6.2199999999999998","0.1979999999999999","./frames/image37399.gif","./frames/log37399.csv"
"37499","5.2400000000000002","0.41600000000000015","./frames/image37499.gif","./frames/log37499.csv"
"37599","6.54","0.24600000000000005","./frames/image37599.gif","./frames/log37599.csv"
"37699","6.0999999999999996","0.49000000000000021","./frames/image37699.gif","./frames/log37699.csv"
"37799","3.04","0.79600000000000026","./frames/image37799.gif","./frames/log37799.csv"
"37899","3.0","0.6399999999999999","./frames/image37899.gif","./frames/log37899.csv"
"37999","3.0800000000000001","0.71200000000000008","./frames/image37999.gif","./frames/log37999.csv"
"38099","4.0599999999999996","0.57399999999999995","./frames/image38099.gif","./frames/log38099.csv"
"38199","3.3399999999999999","0.72600000000000009","./frames/image38199.gif","./frames/log38199.csv"
"38299","3.8799999999999999","0.59199999999999997","./frames/image38299.gif","./frames/log38299.csv"
"38399","4.3799999999999999","0.622","./frames/image38399.gif","./frames/log38399.csv"
"38499","9.9000000000000004","0.048000000000000646","./frames/image38499.gif","./frames/log38499.csv"
"38599","3.1400000000000001","0.74600000000000011","./frames/image38599.gif","./frames/log38599.csv"
"38699","9.4199999999999999","-0.023999999999999588","./frames/image38699.gif","./frames/log38699.csv"
"38799","6.8399999999999999","0.17599999999999999","./frames/image38799.gif","./frames/log38799.csv"
"38899","2.7999999999999998","0.69999999999999996","./frames/image38899.gif","./frames/log38899.csv"
"38999","2.8799999999999999","0.73199999999999998","./frames/image38999.gif","./frames/log38999.csv"
"39099","4.2199999999999998","0.59799999999999986","./frames/image39099.gif","./frames/log39099.csv"
"39199","4.1200000000000001","0.60799999999999987","./frames/image39199.gif","./frames/log39199.csv"
"39299","3.1600000000000001","0.70399999999999996","./frames/image39299.gif","./frames/log39299.csv"
"39399","3.4399999999999999","0.63600000000000001","./frames/image39399.gif","./frames/log39399.csv"
"39499","4.5800000000000001","0.52199999999999991","./frames/image39499.gif","./frames/log39499.csv"
"39599","6.9800000000000004","0.24199999999999997","./frames/image39599.gif","./frames/log39599.csv"
"39699","8.0399999999999991","0.15400000000000041","./frames/image39699.gif","./frames/log39699.csv"
"39799","4.7999999999999998","0.46000000000000019","./frames/image39799.gif","./frames/log39799.csv"
"39899","4.4800000000000004","0.53199999999999992","./frames/image39899.gif","./frames/log39899.csv"
"39999","4.1399999999999997","0.60599999999999998","./frames/image39999.gif","./frames/log39999.csv"
