"ACTION","REWARD","A0","A1","A2","A3","V"
"0","0.048689722320049866","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.15019163870712107","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.25271882697688997","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.356281643411","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"3","0.46089054890000003","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.5665561100000001","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.673289","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"0","0.7811","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"2","0.89","0.770148","-0.939357","-0.12235","-0.491067","-1.59506"
"2","1.0","0.174936","-0.618075","1.07749","0.975579","0.0416086"
